DateTime,Wika Palwal - Metal Shed 1 (New)-Inv 1 - Daily Energy (kWh),Wika Palwal - Metal Shed 1 (New)-Inv 2 - Daily Energy (kWh),Wika Palwal - Metal Shed 1 (New)-Inv 3 - Daily Energy (kWh),Total (Cumulative for Day),Hourly Total
24-08-25 14:00,243.94,223.27,206.27,673.48,0
24-08-25 15:00,243.94,223.27,206.27,673.48,0
24-08-25 16:00,244.08,223.39,206.39,673.86,0.38
24-08-25 17:00,248.64,228.23,210.47,687.34,13.48
24-08-25 18:00,255.43,235.86,216.63,707.92,20.58
24-08-25 19:00,255.85,236.41,217.05,709.31,1.39
24-08-25 20:00,255.85,236.41,217.05,709.31,0
24-08-25 21:00,255.85,236.41,217.05,709.31,0
24-08-25 22:00,0,0,0,0,0
24-08-25 23:00,0,0,0,0,0
25-08-25 0:00,0,0,0,0,0
25-08-25 1:00,0,0,0,0,0
25-08-25 2:00,0,0,0,0,0
25-08-25 3:00,0,0,0,0,0
25-08-25 4:00,0,0,0,0,0
25-08-25 5:00,0,0,0,0,0
25-08-25 6:00,0,0,0,0,0
25-08-25 7:00,0.2,0.37,0.25,0.82,0.82
25-08-25 8:00,2.35,2.85,2.24,7.44,6.62
25-08-25 9:00,6.26,7.17,5.61,19.04,11.6
25-08-25 13:00,73.28,80.17,65.43,218.88,199.84
25-08-25 14:00,77.35,84.77,69.13,231.25,12.37
25-08-25 15:00,86.62,94.86,77.53,259.01,27.76
25-08-25 16:00,92.54,100.82,83.42,276.78,17.77
25-08-25 17:00,103.76,113.31,93.53,310.6,33.82
25-08-25 18:00,109.17,119.96,98.61,327.74,17.14
25-08-25 19:00,110.4,121.64,99.84,331.88,4.14
25-08-25 20:00,110.4,121.64,99.84,331.88,0
26-08-25 2:00,0,0,0,0,0
26-08-25 3:00,0,0,0,0,0
26-08-25 4:00,0,0,0,0,0
26-08-25 5:00,0,0,0,0,0
26-08-25 6:00,0,0,0,0,0
26-08-25 8:00,9.69,10.6,8.69,28.98,28.98
26-08-25 9:00,25.88,27.87,22.97,76.72,47.74
26-08-25 10:00,53.8,56.71,47.42,157.93,81.21
26-08-25 11:00,90.1,93.76,79.01,262.87,104.94
26-08-25 12:00,153.35,157.3,133.95,444.6,181.73
26-08-25 13:00,227.42,232.53,198.06,658.01,213.41
26-08-25 14:00,286.71,295.31,250.35,832.37,174.36
26-08-25 15:00,305.48,0,266.84,572.32,0
26-08-25 18:00,311.53,322.53,272.55,906.61,334.29
26-08-25 19:00,311.53,322.53,272.55,906.61,0
26-08-25 20:00,,322.53,,322.53,0
26-08-25 21:00,311.53,322.53,272.55,906.61,584.08
26-08-25 22:00,0,0,0,0,0
26-08-25 23:00,0,0,0,0,0
27-08-25 0:00,0,0,0,0,0
27-08-25 1:00,0,0,0,0,0
27-08-25 2:00,0,0,0,0,0
27-08-25 3:00,0,0,0,0,0
27-08-25 4:00,0,0,0,0,0
27-08-25 5:00,0,0,0,0,0
27-08-25 6:00,0,0,0,0,0
27-08-25 7:00,1.3,1.56,1.17,4.03,4.03
27-08-25 8:00,4.12,5.05,3.93,13.1,9.07
27-08-25 9:00,18.49,20.69,3.93,43.11,30.01
27-08-25 10:00,47.37,49.92,3.93,101.22,58.11
27-08-25 11:00,89.29,91.83,31.46,212.58,111.36
27-08-25 12:00,117.45,121.05,56.06,294.56,81.98
27-08-25 13:00,129.91,133.86,66.33,330.1,35.54
27-08-25 14:00,163.95,170.78,96.51,431.24,101.14
27-08-25 15:00,176.93,185.32,108.24,470.49,39.25
27-08-25 16:00,199.28,211.59,129.3,540.17,69.68
27-08-25 17:00,208.37,227.37,139.33,575.07,34.9
27-08-25 18:00,216.83,244.22,149.41,610.46,35.39
27-08-25 19:00,218.04,246.31,150.75,615.1,4.64
28-08-25 8:00,8.4,8.77,7.5,24.67,0
28-08-25 9:00,25.53,24.65,22.56,72.74,48.07
28-08-25 13:00,266.35,250.11,226.13,742.59,669.85
28-08-25 14:00,338.95,328.76,290.48,958.19,215.6
28-08-25 15:00,388.18,383.49,334.46,1106.13,147.94
28-08-25 16:00,397.42,393.4,342.73,1133.55,27.42
28-08-25 17:00,403.1,399.04,347.65,1149.79,16.24
28-08-25 19:00,406.77,403.11,351,1160.88,11.09
28-08-25 20:00,406.77,403.11,351,1160.88,0
28-08-25 22:00,0,0,0,0,0
28-08-25 23:00,0,0,0,0,0
29-08-25 1:00,0,0,0,0,0
29-08-25 2:00,0,0,0,0,0
29-08-25 3:00,0,0,0,0,0
29-08-25 4:00,0,0,0,0,0
29-08-25 5:00,0,0,0,0,0
29-08-25 6:00,0,0,0,0,0
29-08-25 7:00,1.82,2.1,1.69,5.61,5.61
29-08-25 8:00,7.45,8.33,6.77,22.55,16.94
29-08-25 9:00,19.55,21.32,17.57,58.44,35.89
29-08-25 10:00,31.82,34.49,28.5,94.81,36.37
29-08-25 11:00,43.15,46.76,38.6,128.51,33.7
29-08-25 12:00,66.47,71.68,59.57,197.72,69.21
29-08-25 13:00,101.86,109.73,90.97,302.56,104.84
29-08-25 14:00,136.96,148.05,122.24,407.25,104.69
29-08-25 15:00,147.42,159.55,131.64,438.61,31.36
29-08-25 16:00,153.22,165.44,137.29,455.95,17.34
29-08-25 17:00,163.3,176.44,145.87,485.61,29.66
29-08-25 18:00,185.86,,,185.86,0
29-08-25 19:00,190.19,209.33,171.46,570.98,385.12
30-08-25 7:00,3.62,2.98,3.26,9.86,0
30-08-25 8:00,24.09,18.68,19.96,62.73,52.87
30-08-25 9:00,50.64,44.96,43,138.6,75.87
30-08-25 10:00,96.61,86.35,81.66,264.62,126.02
30-08-25 11:00,161.24,145.77,135.99,443,178.38
30-08-25 12:00,221.66,204.6,187.92,614.18,171.18
30-08-25 13:00,272.79,256.87,232.4,762.06,147.88
30-08-25 14:00,322.16,309.97,275.98,908.11,146.05
30-08-25 15:00,371.72,366.44,321,1059.16,151.05
30-08-25 16:00,405.71,408.72,352.77,1167.2,108.04
30-08-25 17:00,425.69,438.83,373.31,1237.83,70.63
30-08-25 18:00,435.92,455.95,384.39,1276.26,38.43
30-08-25 19:00,436.54,456.98,385.06,1278.58,2.32
31-08-25 8:00,1.2,1.63,1.13,3.96,0
31-08-25 9:00,1.2,1.63,1.13,3.96,0
31-08-25 10:00,1.2,1.63,1.13,3.96,0
31-08-25 11:00,1.2,1.63,1.13,3.96,0
31-08-25 12:00,1.2,1.63,1.13,3.96,0
31-08-25 13:00,1.2,1.63,1.13,3.96,0
31-08-25 14:00,1.2,1.63,1.13,3.96,0
31-08-25 15:00,1.2,1.63,1.13,3.96,0
31-08-25 16:00,1.2,1.63,1.13,3.96,0
31-08-25 17:00,1.2,1.63,1.13,3.96,0
31-08-25 18:00,1.2,1.63,1.13,3.96,0
31-08-25 19:00,1.2,1.63,1.13,3.96,0
01-09-25 6:00,0,0,,0,0
01-09-25 7:00,0.37,0.45,0.34,1.16,1.16
01-09-25 8:00,3.17,3.66,2.87,9.7,8.54
01-09-25 9:00,8.76,9.86,7.87,26.49,16.79
01-09-25 10:00,31.6,34.22,28,93.82,67.33
01-09-25 11:00,51.3,54.55,45.18,151.03,57.21
01-09-25 14:00,181.03,190.93,159.03,530.99,379.96
01-09-25 15:00,181.95,192,159.84,533.79,2.8
01-09-25 17:00,188.9,199.87,166.12,554.89,21.1
01-09-25 18:00,188.93,200,166.16,555.09,0.2
01-09-25 19:00,188.95,200.07,166.16,555.18,0.09
01-09-25 20:00,188.95,200.07,166.16,555.18,0
01-09-25 21:00,188.95,200.07,166.16,555.18,0
01-09-25 22:00,0,0,0,0,0
01-09-25 23:00,0,0,0,0,0
02-09-25 0:00,0,0,0,0,0
02-09-25 1:00,0,0,0,0,0
02-09-25 2:00,0,0,0,0,0
02-09-25 3:00,0,0,0,0,0
02-09-25 4:00,0,0,0,0,0
02-09-25 5:00,0,0,0,0,0
02-09-25 6:00,0,0,0,0,0
02-09-25 7:00,2.07,2.38,0,4.45,4.45
02-09-25 8:00,10.9,11.74,0,22.64,18.19
02-09-25 9:00,45.32,44.69,0,90.01,67.37
02-09-25 10:00,71.57,71.82,0,143.39,53.38
02-09-25 11:00,94.74,96.02,8.43,199.19,55.8
02-09-25 12:00,123.78,127.26,34.14,285.18,85.99
02-09-25 13:00,150.84,156.74,58.13,365.71,80.53
02-09-25 14:00,180.29,187.91,84.11,452.31,86.6
02-09-25 15:00,195.3,204.66,97.64,497.6,45.29
02-09-25 16:00,206.35,217.52,107.75,531.62,34.02
02-09-25 17:00,218.37,230.84,118.55,567.76,36.14
02-09-25 18:00,223.14,236.42,122.93,582.49,14.73
02-09-25 19:00,223.7,237.28,123.52,584.5,2.01
02-09-25 20:00,223.7,237.28,123.52,584.5,0
02-09-25 21:00,223.7,237.28,123.52,584.5,0
02-09-25 22:00,0,0,0,0,0
02-09-25 23:00,0,0,0,0,0
03-09-25 0:00,0,0,0,0,0
03-09-25 1:00,0,0,0,0,0
03-09-25 2:00,0,0,0,0,0
03-09-25 3:00,0,0,0,0,0
03-09-25 4:00,0,0,0,0,0
03-09-25 5:00,0,0,0,0,0
03-09-25 6:00,0,0,0,0,0
03-09-25 7:00,0.81,0.9,0,1.71,1.71
03-09-25 8:00,12.2,11.24,0,23.44,21.73
03-09-25 9:00,47.52,40.62,0,88.14,64.7
03-09-25 10:00,87.39,76.71,0.57,164.67,76.53
03-09-25 11:00,129.62,117.15,36.5,283.27,118.6
03-09-25 12:00,154.57,144.1,58.55,357.22,73.95
03-09-25 13:00,155.59,145.11,59.48,360.18,2.96
03-09-25 14:00,157.54,146.15,60.48,364.17,3.99
03-09-25 15:00,162.52,151.55,65.39,379.46,15.29
03-09-25 16:00,164.61,154.05,67.59,386.25,6.79
03-09-25 17:00,164.61,155.63,69.17,389.41,3.16
04-09-25 8:00,20.74,14.34,0,35.08,0
04-09-25 9:00,54.73,41.89,27.39,124.01,88.93
04-09-25 10:00,118.49,93.29,79.44,291.22,167.21
04-09-25 11:00,195.06,160.81,143.25,499.12,207.9
04-09-25 12:00,268.74,231.07,205.98,705.79,206.67
04-09-25 13:00,338.2,301.69,266.51,906.4,200.61
04-09-25 14:00,402.28,370.4,323.09,1095.77,189.37
04-09-25 15:00,451.5,426.46,367.44,1245.4,149.63
04-09-25 16:00,491.05,478.02,405.27,1374.34,128.94
04-09-25 17:00,508.59,501.78,422.47,1432.84,58.5
05-09-25 7:00,3.26,2.09,0,5.35,0
05-09-25 8:00,16.05,13.15,0,29.2,23.85
05-09-25 9:00,41.32,36.66,8.9,86.88,57.68
05-09-25 10:00,80.32,71.64,41.71,193.67,106.79
05-09-25 11:00,128.42,116.36,82.66,327.44,133.77
05-09-25 12:00,133.88,121.7,87.57,343.15,15.71
05-09-25 13:00,205.03,193.22,149.28,547.53,204.38
05-09-25 14:00,262.13,255.02,200.06,717.21,169.68
05-09-25 15:00,316.36,317.63,249.41,883.4,166.19
05-09-25 16:00,331.83,336.16,263.68,931.67,48.27
06-09-25 0:00,0,0,0,0,0
06-09-25 1:00,0,0,0,0,0
06-09-25 2:00,0,0,0,0,0
06-09-25 3:00,0,0,0,0,0
06-09-25 4:00,0,0,0,0,0
06-09-25 5:00,0,0,0,0,0
06-09-25 6:00,0,0,0,0,0
06-09-25 7:00,1.18,1.19,0,2.37,2.37
06-09-25 8:00,1.19,1.19,0,2.38,0.01
06-09-25 9:00,2.22,2.21,0,4.43,2.05
06-09-25 10:00,4.27,4.25,0.3,8.82,4.39
06-09-25 11:00,5.92,5.9,1.95,13.77,4.95
06-09-25 12:00,9.33,9.32,5.37,24.02,10.25
06-09-25 13:00,11.1,11.08,7.13,29.31,5.29
06-09-25 14:00,12.32,12.3,8.35,32.97,3.66
06-09-25 15:00,16.84,16.84,12.86,46.54,13.57
06-09-25 16:00,20.92,20.91,16.95,58.78,12.24
06-09-25 17:00,22.79,22.78,18.81,64.38,5.6
06-09-25 18:00,24.05,24.1,20.03,68.18,3.8
06-09-25 19:00,24.05,24.1,20.03,68.18,0
07-09-25 6:00,0,0,0,0,0
07-09-25 7:00,0,0,0,0,0
07-09-25 8:00,0,0,0,0,0
07-09-25 9:00,0,0,0,0,0
07-09-25 10:00,0,0,0,0,0
07-09-25 11:00,0,0,0,0,0
07-09-25 12:00,0,0,0,0,0
07-09-25 13:00,0,0,0,0,0
07-09-25 14:00,0,0,0,0,0
07-09-25 15:00,0,0,0,0,0
07-09-25 16:00,0,0,0,0,0
07-09-25 17:00,0,0,0,0,0
07-09-25 18:00,0,0,0,0,0
07-09-25 19:00,0,0,0,0,0
07-09-25 23:00,0,0,0,0,0
08-09-25 0:00,0,0,0,0,0
08-09-25 1:00,0,0,0,0,0
08-09-25 2:00,0,0,0,0,0
08-09-25 3:00,0,0,0,0,0
08-09-25 4:00,0,0,0,0,0
08-09-25 5:00,0,0,0,0,0
08-09-25 6:00,0,0,0,0,0
08-09-25 7:00,0.31,0.48,0.54,1.33,1.33
08-09-25 8:00,13.64,10.41,11.48,35.53,34.2
08-09-25 9:00,53.94,39.07,43.75,136.76,101.23
08-09-25 10:00,102.89,78.23,83.62,264.74,127.98
08-09-25 11:00,177.36,143.49,145.37,466.22,201.48
08-09-25 12:00,251.51,213.85,208.33,673.69,207.47
08-09-25 13:00,330.03,292.95,276.21,899.19,225.5
08-09-25 14:00,362.73,328.02,305.22,995.97,96.78
08-09-25 15:00,425.16,400.64,361.92,1187.72,191.75
08-09-25 16:00,468.62,457.8,403.67,1330.09,142.37
08-09-25 17:00,492.59,497.98,429.64,1420.21,90.12
08-09-25 18:00,499.55,516.69,439.65,1455.89,35.68
08-09-25 19:00,499.64,516.9,439.78,1456.32,0.43
09-09-25 7:00,3.81,2.31,2.84,8.96,0
09-09-25 8:00,25.87,14.06,19.92,59.85,50.89
09-09-25 9:00,67.5,42.46,53.15,163.11,103.26
09-09-25 10:00,83.01,56.32,66.68,206.01,42.9
09-09-25 11:00,86.13,59.45,69.8,215.38,9.37
09-09-25 12:00,90.75,63.88,74.28,228.91,13.53
09-09-25 13:00,118.95,92,95.77,306.72,77.81
09-09-25 14:00,186.99,167.31,156.8,511.1,204.38
09-09-25 15:00,232.92,221.65,198.9,653.47,142.37
09-09-25 16:00,268.87,268.52,233.39,770.78,117.31
09-09-25 17:00,291.38,305.52,257.42,854.32,83.54
09-09-25 18:00,292.4,307.21,258.6,858.21,3.89
09-09-25 19:00,294.15,309.08,260.39,863.62,5.41
09-09-25 21:00,294.35,309.49,260.63,864.47,0.85
09-09-25 22:00,0,0,0,0,0
09-09-25 23:00,0,0,0,0,0
10-09-25 0:00,0,0,0,0,0
10-09-25 1:00,0,0,0,0,0
10-09-25 2:00,0,0,0,0,0
10-09-25 3:00,0,0,0,0,0
10-09-25 4:00,0,0,0,0,0
10-09-25 5:00,0,0,0,0,0
10-09-25 6:00,0,0,0,0,0
10-09-25 7:00,3.5,2.42,2.72,8.64,8.64
10-09-25 8:00,24.44,13.75,18.86,57.05,48.41
10-09-25 9:00,69.77,44.27,54.82,168.86,111.81
10-09-25 10:00,131.67,93.44,105.05,330.16,161.3
10-09-25 11:00,193.17,148.78,156.65,498.6,168.44
10-09-25 12:00,258.56,212.07,212.8,683.43,184.83
10-09-25 13:00,312.96,267.81,260.34,841.11,157.68
10-09-25 14:00,394.45,356.75,333.16,1084.36,243.25
10-09-25 15:00,451.37,424.08,385.42,1260.87,176.51
10-09-25 16:00,491.1,476.71,423.76,1391.57,130.7
10-09-25 17:00,491.24,476.85,423.9,1391.99,0.42
10-09-25 18:00,491.77,478.13,424.62,1394.52,2.53
11-09-25 7:00,3.31,2.44,2.65,8.4,0
11-09-25 8:00,25.87,14.76,20.01,60.64,52.24
11-09-25 9:00,71.58,45.55,56.25,173.38,112.74
11-09-25 10:00,134.7,95.64,107.58,337.92,164.54
11-09-25 11:00,151.89,110.24,149.33,411.46,73.54
11-09-25 12:00,280.99,230.57,231.23,742.79,331.33
11-09-25 13:00,319.75,269.93,265.17,854.85,112.06
11-09-25 14:00,361.33,314.03,300.13,975.49,120.64
11-09-25 15:00,431.42,393.6,365.57,1190.59,215.1
11-09-25 16:00,438.2,401.87,371.88,1211.95,21.36
11-09-25 17:00,440.75,404.72,374.43,1219.9,7.95
11-09-25 22:00,0,0,0,0,0
11-09-25 23:00,0,0,0,0,0
12-09-25 0:00,0,0,0,0,0
12-09-25 1:00,0,0,0,0,0
12-09-25 2:00,0,0,0,0,0
12-09-25 3:00,0,0,0,0,0
12-09-25 4:00,0,0,0,0,0
12-09-25 5:00,0,0,0,0,0
12-09-25 6:00,0,0,0,0,0
12-09-25 7:00,0.44,0.4,0.38,1.22,1.22
12-09-25 8:00,0.44,0.4,0.38,1.22,0
12-09-25 9:00,27.27,19.49,21.73,68.49,67.27
12-09-25 10:00,66.72,50.11,53.45,170.28,101.79
12-09-25 11:00,113.57,90.68,92.42,296.67,126.39
12-09-25 12:00,188.33,162.33,156.31,506.97,210.3
12-09-25 13:00,264.49,240.25,222.63,727.37,220.4
12-09-25 14:00,310.18,289.93,263.37,863.48,136.11
12-09-25 15:00,359.68,348.63,297.09,1005.4,141.92
12-09-25 16:00,391.27,388.31,326.97,1106.55,101.15
12-09-25 17:00,407.79,412.63,343.77,1164.19,57.64
12-09-25 18:00,413.39,423.98,350.53,1187.9,23.71
12-09-25 19:00,414.74,426.39,352.03,1193.16,5.26
12-09-25 20:00,414.74,426.39,352.03,1193.16,0
12-09-25 21:00,414.74,426.39,352.03,1193.16,0
12-09-25 22:00,0,0,0,0,0
12-09-25 23:00,0,0,0,0,0
13-09-25 0:00,0,0,0,0,0
13-09-25 1:00,0,0,0,0,0
13-09-25 2:00,0,0,0,0,0
13-09-25 3:00,0,0,0,0,0
13-09-25 4:00,0,0,0,0,0
13-09-25 5:00,0,0,0,0,0
13-09-25 6:00,0,0,0,0,0
13-09-25 7:00,3.8,2.46,2.91,9.17,9.17
13-09-25 8:00,24.68,13.15,18.71,56.54,47.37
13-09-25 9:00,70.08,43.07,54.48,167.63,111.09
13-09-25 10:00,116.82,80.34,92.36,289.52,121.89
13-09-25 12:00,280.22,229.24,229.32,738.78,449.26
13-09-25 13:00,331.73,282.42,274.35,888.5,149.72
13-09-25 14:00,360,312.83,299.4,972.23,83.73
13-09-25 15:00,371.11,325.05,309.86,1006.02,33.79
13-09-25 16:00,376.36,330.96,314.56,1021.88,15.86
13-09-25 17:00,387.7,344.72,325.08,1057.5,35.62
13-09-25 18:00,393.09,354.33,331.09,1078.51,21.01
13-09-25 19:00,394.78,357.24,332.92,1084.94,6.43
13-09-25 20:00,394.78,357.24,332.92,1084.94,0
13-09-25 21:00,394.78,357.24,332.92,1084.94,0
13-09-25 22:00,0,0,0,0,0
13-09-25 23:00,0,0,0,0,0
14-09-25 0:00,0,0,0,0,0
14-09-25 1:00,0,0,0,0,0
14-09-25 2:00,0,0,0,0,0
14-09-25 3:00,0,0,0,0,0
14-09-25 4:00,0,0,0,0,0
14-09-25 5:00,0,0,0,0,0
14-09-25 6:00,0,0,0,0,0
14-09-25 7:00,3.62,2.88,2.98,9.48,9.48
14-09-25 8:00,20.26,15.93,16.57,52.76,43.28
14-09-25 9:00,26.42,20.26,21.51,68.19,15.43
14-09-25 10:00,26.42,20.26,21.51,68.19,0
14-09-25 11:00,26.42,20.26,21.51,68.19,0
14-09-25 12:00,26.42,20.26,21.51,68.19,0
14-09-25 13:00,26.42,20.26,21.51,68.19,0
14-09-25 14:00,26.42,20.26,21.51,68.19,0
14-09-25 15:00,59.76,58.8,51.94,170.5,102.31
14-09-25 16:00,104.59,115.2,94.31,314.1,143.6
14-09-25 17:00,126.2,144.97,115.71,386.88,72.78
15-09-25 6:00,0,0,0,0,0
15-09-25 7:00,0,0,0,0,0
15-09-25 8:00,0,0,0,0,0
15-09-25 9:00,2.94,2.95,2.95,8.84,8.84
15-09-25 10:00,20.65,19.66,19.58,59.89,51.05
15-09-25 11:00,90.96,81.23,77.85,250.04,190.15
15-09-25 12:00,108.41,97.31,92.47,298.19,48.15
15-09-25 13:00,240.25,228.08,205.82,674.15,375.96
15-09-25 14:00,292.38,284.65,252.06,829.09,154.94
15-09-25 15:00,333.4,332,289.18,954.58,125.49
15-09-25 16:00,358.52,362.41,312.43,1033.36,78.78
15-09-25 17:00,375.4,384.11,328.5,1088.01,54.65
27-09-25 7:00,0.86,0.69,0.76,2.31,0
27-09-25 10:00,111.48,79.78,79.59,270.85,268.54
27-09-25 11:00,177.86,136.66,135.06,449.58,178.73
27-09-25 12:00,250.96,204.07,197.12,652.15,202.57
27-09-25 13:00,313.66,266.67,252.03,832.36,180.21
27-09-25 14:00,376.24,332.97,307.55,1016.76,184.4
27-09-25 15:00,426.14,390.23,353.46,1169.83,153.07
27-09-25 16:00,458.95,431.45,384.87,1275.27,105.44
27-09-25 17:00,474.84,452.99,400.63,1328.46,53.19
27-09-25 18:00,477.85,457.12,403.64,1338.61,10.15
28-09-25 7:00,2.62,1.78,2.04,6.44,0
28-09-25 8:00,12.6,6.03,9.35,27.98,21.54
28-09-25 10:00,123.47,80.3,97.8,301.57,273.59
28-09-25 11:00,195.47,141.71,157.79,494.97,193.4
28-09-25 12:00,263.54,204.58,215.71,683.83,188.86
28-09-25 13:00,327.41,267.69,271.26,866.36,182.53
28-09-25 14:00,380.36,323.51,318.27,1022.14,155.78
28-09-25 15:00,407.44,355.41,343.36,1106.21,84.07
28-09-25 16:00,443.08,402.47,378.19,1223.74,117.53
28-09-25 17:00,458.9,429.51,395.69,1284.1,60.36
28-09-25 18:00,461.67,435.67,399.26,1296.6,12.5
28-09-25 19:00,462.36,437.02,400.08,1299.46,2.86
29-09-25 7:00,2.3,1.53,1.74,5.57,0
29-09-25 8:00,21.49,10.31,16.12,47.92,42.35
29-09-25 9:00,62.7,35.4,48.52,146.62,98.7
29-09-25 10:00,121.74,79.65,96.32,297.71,151.09
29-09-25 11:00,186.33,134.26,149.79,470.38,172.67
29-09-25 12:00,253.88,196.37,207.22,657.47,187.09
29-09-25 13:00,267.02,208.92,218.5,694.44,36.97
30-09-25 7:00,0.01,0.02,0.02,0.05,0
30-09-25 12:00,127.45,118.91,109.72,356.08,356.03
30-09-25 14:00,174.56,168.52,151.73,494.81,138.73
30-09-25 16:00,175.02,169.03,152.14,496.19,1.38
30-09-25 17:00,175.33,169.34,152.44,497.11,0.92
30-09-25 19:00,177.41,171.54,154.54,503.49,6.38
30-09-25 20:00,177.41,171.54,154.54,503.49,0
30-09-25 21:00,177.41,171.54,154.54,503.49,0
30-09-25 22:00,0,0,0,0,0
30-09-25 23:00,0,0,0,0,0
01-10-25 0:00,0,0,0,0,0
01-10-25 1:00,0,0,0,0,0
01-10-25 2:00,0,0,0,0,0
01-10-25 3:00,0,0,0,0,0
01-10-25 4:00,0,0,0,0,0
01-10-25 5:00,0,0,0,0,0
01-10-25 6:00,0,0,0,0,0
01-10-25 7:00,1.29,1.48,1.23,4,4
01-10-25 8:00,7.86,8.54,7.19,23.59,19.59
01-10-25 9:00,20.97,21.49,18.68,61.14,37.55
01-10-25 10:00,53.21,52.4,46.62,152.23,91.09
01-10-25 11:00,87.88,84.24,76.19,248.31,96.08
01-10-25 13:00,187.56,177.75,161.74,527.05,278.74
01-10-25 14:00,283.45,277.72,246.72,807.89,280.84
01-10-25 15:00,329.56,330.88,289.24,949.68,141.79
01-10-25 16:00,343.08,348.77,302.64,994.49,44.81
01-10-25 17:00,357.03,372.5,318.15,1047.68,53.19
01-10-25 18:00,358.99,376.5,320.55,1056.04,8.36
01-10-25 20:00,360.45,379.23,322.26,1061.94,5.9
01-10-25 21:00,360.45,379.23,322.26,1061.94,0
02-10-25 7:00,1.36,0.99,1.15,3.5,0
02-10-25 8:00,17.15,12.69,14.09,43.93,40.43
02-10-25 9:00,50.03,37.3,41.1,128.43,84.5
02-10-25 10:00,96.43,75.87,79.97,252.27,123.84
02-10-25 11:00,155.55,129.42,130.51,415.48,163.21
02-10-25 12:00,222.6,192.71,188.07,603.38,187.9
02-10-25 13:00,290.1,260.43,247.19,797.72,194.34
02-10-25 14:00,351.26,325.27,301.88,978.41,180.69
02-10-25 15:00,399.75,379.81,346.23,1125.79,147.38
02-10-25 16:00,404.61,385.43,350.75,1140.79,15
02-10-25 17:00,439.73,428.82,384.16,1252.71,111.92
02-10-25 19:00,449.03,441.72,393.44,1284.19,31.48
03-10-25 7:00,2.16,1.39,1.66,5.21,0
04-10-25 7:00,1.73,1.26,1.43,4.42,0
04-10-25 8:00,18.43,10.56,14.31,43.3,38.88
04-10-25 9:00,53.19,33.31,42.26,128.76,85.46
04-10-25 10:00,100.84,70.81,81.58,253.23,124.47
04-10-25 11:00,150.62,115.51,123.97,390.1,136.87
04-10-25 12:00,215.72,176.86,179.98,572.56,182.46
04-10-25 13:00,282.84,244.36,238.9,766.1,193.54
04-10-25 14:00,342.99,309.39,293.06,945.44,179.34
04-10-25 15:00,390.74,365.71,337.63,1094.08,148.64
04-10-25 16:00,421.74,407.08,368.26,1197.08,103
04-10-25 17:00,435.16,429.51,383.04,1247.71,50.63
04-10-25 18:00,436.26,431.66,384.34,1252.26,4.55
05-10-25 7:00,1.76,1.38,1.46,4.6,0
05-10-25 8:00,3.02,2.16,2.46,7.64,3.04
05-10-25 9:00,38.67,24.92,30.82,94.41,86.77
05-10-25 10:00,91.98,65.02,74.15,231.15,136.74
05-10-25 11:00,125.94,94.59,102.82,323.35,92.2
05-10-25 12:00,192.99,157.07,160.4,510.46,187.11
05-10-25 13:00,248.18,213.04,209.03,670.25,159.79
05-10-25 14:00,307.48,277.23,262.44,847.15,176.9
05-10-25 15:00,336.87,311.28,289.69,937.84,90.69
05-10-25 17:00,387.63,378.02,339.61,1105.26,167.42
05-10-25 18:00,390.32,382.56,342.59,1115.47,10.21
05-10-25 19:00,390.32,382.57,342.59,1115.48,0.01
05-10-25 20:00,390.32,382.57,342.59,1115.48,0
06-10-25 7:00,1.84,1.82,1.62,5.28,0
06-10-25 8:00,6.51,7,5.91,19.42,14.14
06-10-25 9:00,17.08,18.88,15.64,51.6,32.18
06-10-25 10:00,35.09,38.27,31.9,105.26,53.66
06-10-25 11:00,59.74,64.23,53.91,177.88,72.62
06-10-25 12:00,78.84,85.28,71.25,235.37,57.49
06-10-25 13:00,84.46,91.75,76.42,252.63,17.26
06-10-25 14:00,85.84,93.5,77.57,256.91,4.28
06-10-25 15:00,93.23,101.14,82.76,277.13,20.22
06-10-25 16:00,99.23,107.16,88.72,295.11,17.98
06-10-25 17:00,103.62,111.69,92.9,308.21,13.1
06-10-25 18:00,106.06,114.51,95.14,315.71,7.5
06-10-25 19:00,106.06,114.51,95.14,315.71,0
06-10-25 20:00,106.06,114.51,95.14,315.71,0
06-10-25 21:00,106.06,114.51,95.14,315.71,0
06-10-25 22:00,0,0,0,0,0
06-10-25 23:00,0,0,0,0,0
07-10-25 0:00,0,0,0,0,0
07-10-25 1:00,0,0,0,0,0
07-10-25 2:00,0,0,0,0,0
07-10-25 3:00,0,0,0,0,0
07-10-25 4:00,0,0,0,0,0
07-10-25 5:00,0,0,0,0,0
07-10-25 6:00,0,0,0,0,0
07-10-25 7:00,0.38,0.59,0.41,1.38,1.38
07-10-25 8:00,9.49,8.31,1.24,19.04,17.66
07-10-25 9:00,51.93,33.15,32.7,117.78,98.74
07-10-25 10:00,115.29,79.61,83.35,278.25,160.47
07-10-25 11:00,188.69,141.05,143.77,473.51,195.26
07-10-25 12:00,258.51,204.52,202.51,665.54,192.03
07-10-25 14:00,390.75,337.44,317.1,1045.29,379.75
07-10-25 15:00,441.26,394.37,363.07,1198.7,153.41
07-10-25 16:00,459.29,416.15,380.07,1255.51,56.81
08-10-25 7:00,0.22,0.42,0.31,0.95,0
08-10-25 8:00,3.95,4.65,3.75,12.35,11.4
